Серийный номер;Выходное напряжение (без нагрузки) [В];Выходное напряжение при Vin120 [В];Выходное напряжение при Vin230 [В];Выходное напряжение при Vin264 [В];Выходное напряжение(половина нагрузки) при Vin230 [В];LineReg [%];LoadReg [%];LoadReg + LineReg [%];Пульсации при Vin120 [мВp-p];Пульсации при Vin230 [мВp-p];Пульсации при Vin264 [мВp-p];ПульсацииRMS [мВ];КПД при Vin120 [В];КПД при Vin230 [В];КПД при Vin264 [В];Напряжение отключения [В];PF при VinMin(без нагрузки);PF при VinNom(без нагрузки);PF при VinMax(без нагрузки);PF при VinMin(под нагрузкой);PF при VinNom(под нагрузкой);PF при VinMax(под нагрузкой);
61570823;12.021;12.015;12.016;12.016;12.02;0.008;0.042;0.05;54.0;54.0;52.0;8.5;88.5;85.3;42.3;1.4;0.881;0.328;0.279;0.99;0.931;0.469
61560823;12.05;12.043;12.044;12.045;12.049;0.008;0.05;0.058;52.0;42.0;42.0;6.9;88.5;85.9;43.5;1.4;0.841;0.319;0.272;0.99;0.938;0.482
61820823;12.042;12.032;12.033;12.034;12.039;0.008;0.075;0.08299999999999999;46.0;38.0;62.0;7.5;88.4;86.0;42.7;1.4;0.836;0.327;0.272;0.99;0.939;0.474
61810823;12.063;12.056;12.057;12.058;12.061;0.008;0.05;0.058;42.0;42.0;44.0;7.5;88.5;85.8;42.8;1.45;0.882;0.5;0.277;0.99;0.936;0.475
61800823;12.025;12.018;12.019;12.02;12.024;0.008;0.05;0.058;48.0;46.0;40.0;8.5;88.6;86.2;43.6;1.4;0.339;0.411;0.276;0.991;0.941;0.482
61790823;12.008;12.0;12.001;12.002;12.006;0.008;0.058;0.066;40.0;48.0;40.0;6.9;88.3;85.4;42.7;1.45;0.888;0.316;0.27;0.99;0.935;0.475
61780823;12.029;12.021;12.022;12.023;12.027;0.008;0.058;0.066;36.0;36.0;44.0;4.0;88.3;85.8;42.0;1.35;0.895;0.405;0.28;0.989;0.937;0.467
61770823;12.009;12.003;12.004;12.004;12.008;0.008;0.042;0.05;40.0;44.0;44.0;6.9;88.4;85.7;42.8;1.35;0.813;0.318;0.271;0.991;0.937;0.476
61670823;12.045;12.038;12.039;12.04;12.044;0.008;0.05;0.058;48.0;44.0;44.0;6.9;88.2;85.1;42.3;1.4;0.755;0.325;0.272;0.99;0.933;0.472
61660823;12.119;12.11;12.11;12.112;12.117;0.017;0.074;0.091;32.0;32.0;32.0;5.7;88.3;85.9;42.6;1.4;0.546;0.317;0.267;0.99;0.94;0.473
61650823;12.02;12.014;12.014;12.015;12.019;0.008;0.05;0.058;36.0;36.0;32.0;5.7;88.3;86.0;43.5;1.4;0.841;0.381;0.27;0.989;0.941;0.484
61740823;12.025;12.016;12.017;12.017;12.022;0.008;0.067;0.07500000000000001;44.0;44.0;48.0;5.7;88.5;86.0;43.0;1.4;0.892;0.349;0.274;0.991;0.939;0.477
61750823;12.006;11.997;11.998;11.998;12.004;0.008;0.067;0.07500000000000001;44.0;40.0;36.0;5.7;88.2;86.4;43.7;1.45;0.847;0.405;0.267;0.989;0.946;0.485
61760823;12.066;12.055;12.056;12.057;12.062;0.008;0.083;0.091;48.0;44.0;40.0;6.9;88.5;85.9;43.8;1.45;0.559;0.424;0.275;0.991;0.939;0.486
