Серийный номер;Выходное напряжение (без нагрузки) [В];Выходное напряжение при Vin120 [В];Выходное напряжение при Vin230 [В];Выходное напряжение при Vin242 [В];Выходное напряжение(половина нагрузки) при Vin230 [В];LineReg [%];LoadReg [%];LoadReg + LineReg [%];Пульсации при Vin120 [мВp-p];Пульсации при Vin230 [мВp-p];Пульсации при Vin242 [мВp-p];ПульсацииRMS [мВ];КПД при Vin120 [В];КПД при Vin230 [В];КПД при Vin242 [В];Напряжение отключения [В];PF при VinMin(без нагрузки);PF при VinNom(без нагрузки);PF при VinMax(без нагрузки);PF при VinMin(под нагрузкой);PF при VinNom(под нагрузкой);PF при VinMax(под нагрузкой);
58250823;12.084;12.074;12.076;12.075;12.08;0.017;0.066;0.083;32.0;28.0;28.0;6.9;81.6;85.4;85.2;2;1.0;0.315;0.267;0.669;0.563;0.555
58260823;12.073;12.068;12.063;12.064;12.069;0.041;0.083;0.124;28.0;24.0;24.0;5.7;81.6;85.1;85.0;2;0.602;0.335;0.273;0.668;0.564;0.556
58270823;12.019;12.014;12.011;12.012;12.016;0.025;0.067;0.092;28.0;32.0;28.0;6.9;81.7;85.3;85.2;2;1.0;0.323;0.276;0.668;0.562;0.554
58460823;12.051;12.03;12.033;12.034;12.043;0.025;0.15;0.175;32.0;28.0;24.0;6.9;81.5;85.3;85.2;2;0.566;0.329;0.267;0.668;0.561;0.553
58470823;12.043;12.027;12.032;12.033;12.039;0.042;0.091;0.133;32.0;28.0;32.0;6.9;81.7;85.2;85.2;2;0.626;0.32;0.265;0.666;0.561;0.554
58480823;12.067;12.055;12.06;12.06;12.064;0.041;0.058;0.099;32.0;28.0;24.0;6.9;81.2;85.2;85.2;2;0.807;0.32;0.264;0.669;0.564;0.556
58490823;12.096;12.091;12.085;12.086;12.092;0.05;0.091;0.14100000000000001;36.0;28.0;32.0;6.9;81.8;85.3;85.3;2;0.653;0.33;0.27;0.671;0.564;0.556
58500823;12.068;12.058;12.059;12.06;12.064;0.008;0.075;0.08299999999999999;32.0;36.0;40.0;6.9;81.7;85.5;85.4;2;0.988;0.319;0.266;0.669;0.563;0.556
58510823;12.082;12.078;12.073;12.073;12.079;0.041;0.075;0.11599999999999999;32.0;32.0;24.0;6.9;81.5;85.2;85.1;2;1.0;0.326;0.267;0.665;0.557;0.549
58520823;12.109;12.089;12.097;12.095;12.102;0.066;0.099;0.165;24.0;28.0;28.0;5.7;81.5;85.4;85.3;2;0.571;0.318;0.265;0.668;0.561;0.553
58530823;12.051;12.036;12.04;12.041;12.046;0.033;0.091;0.124;28.0;24.0;24.0;6.9;81.3;85.2;85.1;2;1.0;0.313;0.264;0.668;0.563;0.556
58540823;12.051;12.045;12.043;12.043;12.048;0.017;0.066;0.083;32.0;24.0;28.0;5.7;81.3;85.2;85.1;2;0.602;0.331;0.272;0.669;0.562;0.554
58550823;12.074;12.07;12.065;12.065;12.07;0.041;0.075;0.11599999999999999;32.0;24.0;24.0;5.7;81.5;85.2;85.1;2;0.629;0.334;0.272;0.669;0.563;0.555
58560823;12.116;12.107;12.105;12.106;12.111;0.017;0.091;0.108;24.0;24.0;28.0;5.7;81.9;85.4;85.3;2;0.772;0.324;0.27;0.668;0.564;0.557
58570823;12.018;12.012;12.007;12.008;12.014;0.042;0.092;0.134;28.0;32.0;28.0;6.9;81.8;85.4;85.3;2;0.675;0.334;0.273;0.668;0.563;0.556
58160823;11.975;11.968;11.966;11.966;11.972;0.017;0.075;0.092;32.0;28.0;28.0;6.9;81.8;85.3;85.2;2;0.606;0.332;0.27;0.666;0.562;0.555
58170823;12.02;12.015;12.009;12.011;12.016;0.05;0.092;0.14200000000000002;28.0;24.0;24.0;5.7;81.2;85.2;85.1;2;0.535;0.32;0.264;0.667;0.561;0.554
58180823;12.073;12.061;12.062;12.062;12.068;0.008;0.091;0.099;28.0;32.0;32.0;6.9;82.0;85.3;85.2;2;0.69;0.324;0.266;0.663;0.559;0.551
58190823;12.047;12.041;12.038;12.037;12.043;0.025;0.075;0.1;32.0;24.0;28.0;5.7;81.6;85.2;85.0;2;0.654;0.323;0.267;0.668;0.563;0.555
58200823;11.996;11.977;11.984;11.983;11.991;0.058;0.1;0.158;24.0;24.0;24.0;5.7;81.6;85.3;85.0;2;0.791;0.323;0.267;0.671;0.567;0.56
